consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.6525,628.4846,y,0.8158,,0,82,82,32,1,33,Raymond Chandler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4853,629.4754,n,0.9808,,0,83,83,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4764,630.1929,n,0.705,,0,84,84,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.1937,630.943,y,0.7396,,0,85,85,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.9436,631.9182,y,0.9638,,0,86,86,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.9187,632.7098,n,0.7833,,0,87,87,98,1,99,Susan Kormer,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7107,633.6588,n,0.9383,,0,88,88,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6599,634.593,y,0.921,,0,89,89,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.594,635.0428,n,0.4383,,0,90,90,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0436,635.893,n,0.8393,,0,91,91,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.894,636.8432,n,0.9353,,0,92,92,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8441,637.8848,n,1.0273,,0,93,93,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.8857,638.7597,y,0.8639,,0,94,94,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.7607,639.9098,n,1.1373,,0,95,95,10,1,11,Vladimir Nabokov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.9108,641.7097,y,1.7874,,0,96,96,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.7107,642.1682,n,0.4402,,0,97,97,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.1691,642.9593,n,0.7784,,0,98,98,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9603,644.2098,n,1.2371,,0,99,99,65,1,66,Alex Lumsden,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2102,649.6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,649.6727,651.1682,y,1.4556,,0,0,0,24,1,recipient,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,651.1689,652.6431,n,1.4562,,0,1,1,4,1,scornful,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,652.6442,654.8431,y,2.1827,,0,2,2,22,1,allied,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,654.844,655.9265,y,1.0643,,0,3,3,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,655.9274,656.9175,y,0.9765,,0,4,4,38,1,fray,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,656.9183,657.7095,y,0.7784,,0,5,5,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,657.7102,658.7264,n,1.0055,,0,6,6,12,1,alberation,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,658.7274,659.5677,y,0.828,,0,7,7,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,659.5688,660.9255,y,1.3474,,0,8,8,55,1,rascal,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,660.9264,661.9931,y,1.0483,,0,9,9,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,661.9941,663.0682,y,1.0629,,0,10,10,23,1,slain,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,663.0691,664.1349,y,1.0496,,0,11,11,8,1,moonlit,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,664.1358,665.2016,n,1.0534,,0,12,12,32,1,skave,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,665.2024,665.943,y,0.7296,,0,13,13,53,1,censorship,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,665.944,666.5264,y,0.5702,,0,14,14,16,1,screech,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,666.5273,667.1764,y,0.6365,,0,15,15,36,1,hasty,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,667.1774,668.0431,n,0.8557,,0,16,16,42,1,magrity,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,668.0441,669.443,n,1.3861,,0,17,17,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,669.4441,670.6183,n,1.1583,,0,18,18,21,1,spaunch,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,670.6191,671.4759,y,0.8408,,0,19,19,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,671.4769,672.193,y,0.7025,,0,20,20,9,1,lofty,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,672.194,672.7752,y,0.5691,,0,21,21,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,672.776,673.2764,y,0.49,,0,22,22,14,1,breeding,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,673.2774,673.793,y,0.5059,,0,23,23,49,1,turtle,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,673.7941,674.643,y,0.8365,,0,24,24,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,674.644,675.843,y,1.1859,,0,25,25,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,675.8439,676.5849,y,0.7247,,0,26,26,54,1,celestial,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,676.5858,677.9597,n,1.3639,,0,27,27,57,1,pulsh,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,677.9607,678.6847,n,0.7088,,0,28,28,39,1,crumper,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,678.6853,679.3587,y,0.6669,,0,29,29,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,679.3598,680.0262,n,0.6508,,0,30,30,34,1,kilp,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,680.0272,680.7015,y,0.6629,,0,31,31,58,1,muddy,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,680.7024,681.3263,y,0.6121,,0,32,32,61,1,listless,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,681.3273,681.8587,y,0.5208,,0,33,33,48,1,scholar,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,681.8597,682.5102,y,0.6425,,0,34,34,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,682.5112,683.0514,y,0.5266,,0,35,35,1,1,denial,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,683.0522,684.2597,n,1.1958,,0,36,36,0,1,platery,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,684.2608,684.8255,y,0.5479,,0,37,37,20,1,fluid,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,684.8264,685.7263,n,0.8881,,0,38,38,45,1,proom,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,685.7272,686.5513,n,0.8132,,0,39,39,18,1,plaudate,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,686.5521,688.3016,n,1.7377,,0,40,40,51,1,destription,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,688.3024,690.9015,n,2.5811,,0,41,41,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,690.9023,691.5764,y,0.6558,,0,42,42,11,1,flaw,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,691.5773,692.2929,y,0.7017,,0,43,43,15,1,festivity,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,692.294,693.7927,y,1.4855,,0,44,44,62,1,wrought,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,693.7934,694.393,n,0.5838,,0,45,45,60,1,pudour,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,694.394,695.2761,y,0.8705,,0,46,46,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,695.277,696.2681,y,0.9806,,0,47,47,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,696.2688,697.6596,n,1.3804,,0,48,48,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,697.6606,698.9431,n,1.2677,,0,49,49,3,1,mensible,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,698.944,699.7263,n,0.7635,,0,50,50,50,1,fellick,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,699.7273,701.1764,y,1.4385,,0,51,51,10,1,hurricane,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,701.1773,701.742,y,0.5496,,0,52,52,41,1,majestic,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,701.743,703.2264,y,1.4724,,0,53,53,44,1,abergy,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,703.2275,705.5597,y,2.3153,,0,54,54,25,1,exprate,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,705.5606,706.4763,n,0.8986,,0,55,55,17,1,savoury,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,706.4774,707.8929,y,1.406,,0,56,56,2,1,generic,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,707.8938,708.7435,y,0.8358,,0,57,57,19,1,shin,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,708.7445,710.0928,n,1.3347,,0,58,58,35,1,interfate,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,710.0939,710.843,y,0.7359,,0,59,59,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,710.844,711.8929,n,1.0349,,0,60,60,56,1,purrage,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,711.8938,712.6847,y,0.7803,,0,61,61,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,712.6856,713.6014,n,0.9039,,0,62,62,59,1,quirty,N,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,10,10,10,10,0,very_often,"[""Grandparents"",""colleagues_classmates"",""english_dom""]",Yes,South Africa,1,4,some_college,21,,,,,
