consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q5.text3,language_background_q.block_1/Q4_a,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q13-Comment,language_background_q.block_1/Q14,language_background_q.block_1/Q15,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q39,language_background_q.block_1/Q40,language_background_q.block_1/Q41,language_background_q.block_1/Q42,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,40,INEPT,hard,,,,,,,,454.0997,456.3481,m,1.2255,,0,19,19,39,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,456.349,458.349,m,0.9834,,0,20,20,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,458.3496,460.4489,m,1.0748,,0,21,21,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,37,AVARICE,hard,,,,,,,,460.4496,463.1156,m,1.6424,,0,22,22,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,463.1164,465.9406,m,1.7981,,0,23,23,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,465.9413,471.0239,m,4.0597,,0,24,24,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,35,BANAL,hard,,,,,,,,471.0246,473.0322,m,0.983,,0,25,25,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,78,DEPLORE,hard,,,,,,,,473.0329,475.3155,z,1.2587,,0,26,26,77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,475.3162,478.7654,m,2.4246,,0,27,27,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,478.7662,485.6987,z,5.9083,,0,28,28,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,80,ENMITY,hard,,,,,,,,485.6994,489.507,z,2.7835,,0,29,29,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,489.5078,491.4318,z,0.9002,,0,30,30,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,91,OPULENT,hard,,,,,,,,491.4325,493.5152,z,1.0596,,0,31,31,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,493.5159,495.6321,m,1.0917,,0,32,32,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,495.6328,497.4235,z,0.7693,,0,33,33,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,497.4241,499.256,z,0.8151,,0,34,34,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,499.2569,507.3651,m,7.0916,,0,35,35,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,38,COERCE,hard,,,,,,,,507.3659,511.0983,m,2.7074,,0,36,36,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,94,PAUCITY,hard,,,,,,,,511.099,514.3152,m,2.1939,,0,37,37,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,514.316,516.514,m,1.1763,,0,38,38,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,516.5146,518.5902,m,1.0591,,0,39,39,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,518.591,520.3983,z,0.782,,0,40,40,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,57,COATING,easy,,,,,,,,520.3991,522.139,z,0.7176,,0,41,41,56,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,8,SERVING,easy,,,,,,,,522.1398,524.3065,m,1.1497,,0,42,42,7,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,524.3073,526.1648,m,0.8343,,0,43,43,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,526.1654,529.5981,m,2.4088,,0,44,44,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,71,GUARD,easy,,,,,,,,529.5987,531.3065,z,0.6833,,0,45,45,70,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,531.3073,533.2138,z,0.8835,,0,46,46,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,533.2146,536.0639,z,1.8366,,0,47,47,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,13,WEATHER,easy,,,,,,,,536.0649,538.4313,m,1.3485,,0,48,48,12,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,538.4322,540.9562,z,1.4988,,0,49,49,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,33,TORPID,hard,,,,,,,,540.9567,543.5813,z,1.5999,,0,50,50,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,88,MYOPIC,hard,,,,,,,,543.5821,546.0562,z,1.4512,,0,51,51,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,546.0569,548.9472,m,1.8668,,0,52,52,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,5,PARTNER,easy,,,,,,,,548.9483,551.3062,m,1.3333,,0,53,53,4,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,551.307,554.1143,m,1.782,,0,54,54,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,65,SUPPER,easy,,,,,,,,554.1149,556.8479,z,1.7079,,0,55,55,64,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,556.8487,561.2229,z,3.3495,,0,56,56,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,561.2237,564.7478,m,2.4997,,0,57,57,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,564.7485,567.3559,m,1.5834,,0,58,58,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,567.3566,570.4894,m,2.108,,0,59,59,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,96,PROBITY,hard,,,,,,,,570.4901,575.1887,z,3.6752,,0,60,60,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,575.1895,577.4811,z,1.2771,,0,61,61,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,17,SUDDEN,easy,,,,,,,,577.4819,582.0721,m,3.5701,,0,62,62,16,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,16,REGION,easy,,,,,,,,582.0727,584.5057,m,1.4095,,0,63,63,15,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,76,CANDOR,hard,,,,,,,,584.5063,586.4224,z,0.8918,,0,64,64,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,586.423,589.9223,m,2.4783,,0,65,65,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,68,MOTION,easy,,,,,,,,589.9229,595.4475,m,4.5006,,0,66,66,67,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,595.4483,598.2807,m,1.8113,,0,67,67,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,598.2814,600.1889,z,0.8833,,0,68,68,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,73,AFFABLE,hard,,,,,,,,600.1896,602.4389,m,1.2334,,0,69,69,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,43,PACIFY,hard,,,,,,,,602.4394,605.4805,z,2.0194,,0,70,70,42,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,89,NASCENT,hard,,,,,,,,605.4815,608.7971,m,2.2926,,0,71,71,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,6,POETIC,easy,,,,,,,,608.7978,612.4136,m,2.5914,,0,72,72,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,612.4143,614.9802,m,1.5402,,0,73,73,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,614.9808,617.2051,z,1.1993,,0,74,74,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,617.2057,619.272,z,1.0413,,0,75,75,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,54,SPEECH,easy,,,,,,,,619.2727,621.8637,z,1.5684,,0,76,76,53,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,621.8645,625.7219,m,2.8345,,0,77,77,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,63,LEGAL,easy,,,,,,,,625.7227,628.1549,z,1.4126,,0,78,78,62,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,67,CULTURE,easy,,,,,,,,628.1555,630.2385,z,1.062,,0,79,79,66,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,630.2392,632.6218,m,1.3613,,0,80,80,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,632.6224,634.6218,z,0.9746,,0,81,81,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,634.6225,636.322,z,0.6796,,0,82,82,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,636.3228,639.7634,m,2.4174,,0,83,83,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,639.764,641.4882,z,0.6999,,0,84,84,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,641.4889,643.6216,z,1.1095,,0,85,85,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,643.6222,645.5874,m,0.9436,,0,86,86,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,645.5881,647.4969,z,0.8919,,0,87,87,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,87,LEVITY,hard,,,,,,,,647.4976,651.8296,z,3.3081,,0,88,88,86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
