consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training2.started,training2.stopped,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials2.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q6-Comment,language_background_q.block_1/Q12,language_background_q.block_1/Q17,language_background_q.block_1/Q17-Comment,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q48,language_background_q.block_1/Q53,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q14,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.559,692.241,y,0.667,,0,38,38,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.241,693.289,y,1.028,,0,39,39,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.289,694.754,y,1.444,,0,40,40,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.755,696.135,y,1.366,,0,41,41,32,1,33,Raymond Chandler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.136,697.284,y,1.131,,0,42,42,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.285,698.349,y,1.048,,0,43,43,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.349,699.048,y,0.68,,0,44,44,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.049,699.947,y,0.88,,0,45,45,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.948,700.58,y,0.618,,0,46,46,22,1,23,Harper Lee,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.581,701.944,y,1.345,,0,47,47,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.945,703.192,y,1.232,,0,48,48,17,1,18,Joyce Carol Oates,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.193,703.925,y,0.721,,0,49,49,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.926,704.958,y,1.014,,0,50,50,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.961,706.539,y,1.56,,0,51,51,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.54,707.986,n,1.436,,0,52,52,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.987,709.568,n,1.555,,0,53,53,51,1,52,Lauren Benjamin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.57,710.717,n,1.132,,0,54,54,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.717,711.949,n,1.213,,0,55,55,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.95,712.614,y,0.648,,0,56,56,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.615,713.313,y,0.682,,0,57,57,70,1,71, K. Warner Schaie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.315,714.062,y,0.737,,0,58,58,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.063,714.778,y,0.706,,0,59,59,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.779,715.86,y,1.065,,0,60,60,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.861,717.241,y,1.364,,0,61,61,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.242,728.927,n,11.668,,0,62,62,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.928,730.708,y,1.768,,0,63,63,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.71,741.927,n,11.205,,0,64,64,98,1,99,Susan Kormer,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.933,743.008,y,1.061,,0,65,65,10,1,11,Vladimir Nabokov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.01,744.191,y,1.164,,0,66,66,91,1,92,Steve Yussen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.192,744.99,y,0.781,,0,67,67,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.991,746.587,y,1.579,,0,68,68,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.589,747.736,n,1.129,,0,69,69,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.738,748.618,y,0.864,,0,70,70,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.619,750.199,n,1.565,,0,71,71,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.201,750.949,y,0.732,,0,72,72,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.951,751.848,n,0.88,,0,73,73,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.849,752.846,n,0.983,,0,74,74,11,1,12,Salman Rushdie,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.847,753.995,n,1.13,,0,75,75,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.996,754.594,n,0.581,,0,76,76,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.595,755.244,y,0.629,,0,77,77,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.245,756.06,y,0.797,,0,78,78,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.061,756.859,n,0.78,,0,79,79,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.859,757.624,y,0.746,,0,80,80,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.625,758.372,n,0.739,,0,81,81,24,1,25,Isabel Allende,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.374,759.355,n,0.964,,0,82,82,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.356,760.703,y,1.338,,0,83,83,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.704,761.885,n,1.167,,0,84,84,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.886,762.7,y,0.798,,0,85,85,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.701,763.483,n,0.771,,0,86,86,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.484,763.999,y,0.498,,0,87,87,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.001,765.283,n,1.269,,0,88,88,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.289,766.429,y,1.118,,0,89,89,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.431,767.41,n,0.966,,0,90,90,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.412,769.691,y,2.268,,0,91,91,50,1,51,Christopher Barr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.692,771.506,y,1.799,,0,92,92,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.507,779.147,n,7.621,,0,93,93,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.151,783.656,n,4.489,,0,94,94,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.658,790.631,n,6.962,,0,95,95,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.633,793.511,n,2.862,,0,96,96,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.513,794.36,y,0.838,,0,97,97,56,1,57,Suzanne Clarkson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.361,795.376,y,0.999,,0,98,98,80,1,81,Harrison Boldt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.377,799.204,n,3.809,,0,99,99,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.204,804.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,804.845,805.581,y,0.716,,0,0,0,2,1,generic,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,805.583,806.661,y,1.065,,0,1,1,44,1,abergy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,806.663,807.394,y,0.715,,0,2,2,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,807.396,808.293,y,0.881,,0,3,3,12,1,alberation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,808.294,809.44,y,1.129,,0,4,4,25,1,exprate,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,809.442,810.573,y,1.117,,0,5,5,53,1,censorship,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,810.575,811.889,n,1.303,,0,6,6,59,1,quirty,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,811.89,812.654,n,0.747,,0,7,7,50,1,fellick,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,812.656,813.436,y,0.765,,0,8,8,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
