consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training2.started,training2.stopped,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials2.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4-Comment,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q12,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q48,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.1587,588.3242,n,1.1304,,0,78,78,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.3255,589.1233,n,0.7863,,0,79,79,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1244,589.9573,y,0.8121,,0,80,80,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9586,590.8911,n,0.9231,,0,81,81,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.8923,591.6577,y,0.7423,,0,82,82,22,1,23,Harper Lee,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.6591,592.691,n,1.0186,,0,83,83,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.6922,593.5576,y,0.8583,,0,84,84,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5589,594.5578,n,0.9643,,0,85,85,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.559,595.3241,n,0.7473,,0,86,86,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3245,596.2911,n,0.9489,,0,87,87,53,1,54,Elliot Blass,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2926,597.1577,n,0.8511,,0,88,88,17,1,18,Joyce Carol Oates,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.1591,598.4246,y,1.2301,,0,89,89,16,1,17,James Joyce,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.426,599.1911,n,0.7481,,0,90,90,56,1,57,Suzanne Clarkson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.1925,600.1901,n,0.9822,,0,91,91,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.1914,601.057,n,0.8537,,0,92,92,50,1,51,Christopher Barr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0584,601.8235,n,0.7552,,0,93,93,92,1,93,Peter Rigg,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.8247,602.8569,y,0.9973,,0,94,94,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.8584,604.0246,y,1.137,,0,95,95,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.026,604.6581,n,0.6009,,0,96,96,0,1,1,Saul Bellow,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.6598,605.4913,n,0.7993,,0,97,97,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4956,606.4914,n,0.9728,,0,98,98,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.4926,607.0245,n,0.5184,,0,99,99,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0251,612.9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,612.9717,614.3248,n,1.3289,,0,0,0,45,1,proom,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,614.3257,615.7583,y,1.4097,,0,1,1,2,1,generic,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,615.7595,616.5582,y,0.777,,0,2,2,34,1,kilp,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,616.5593,617.3249,y,0.744,,0,3,3,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,617.3261,618.1249,y,0.7905,,0,4,4,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,618.1264,619.1584,n,1.0157,,0,5,5,62,1,wrought,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,619.1596,620.0585,n,0.8678,,0,6,6,50,1,fellick,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,620.0597,621.3909,y,1.3094,,0,7,7,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,621.3921,622.4585,n,1.0293,,0,8,8,18,1,plaudate,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,622.4598,623.5913,n,1.0974,,0,9,9,59,1,quirty,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,623.5927,624.4583,y,0.8277,,0,10,10,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,624.4597,625.3918,n,0.9148,,0,11,11,60,1,pudour,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,625.393,626.1917,y,0.7777,,0,12,12,54,1,celestial,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,626.193,627.1918,y,0.9888,,0,13,13,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,627.1928,628.3585,y,1.1529,,0,14,14,23,1,slain,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,628.3601,629.9908,y,1.6199,,0,15,15,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,629.992,630.8586,n,0.8354,,0,16,16,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,630.8601,631.7252,y,0.8416,,0,17,17,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,631.7264,632.6576,y,0.9121,,0,18,18,55,1,rascal,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,632.6588,633.7586,y,1.062,,0,19,19,56,1,purrage,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,633.7602,634.4921,y,0.7178,,0,20,20,22,1,allied,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,634.4933,635.3586,n,0.852,,0,21,21,57,1,pulsh,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,635.3599,636.5254,n,1.1355,,0,22,22,51,1,destription,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,636.5268,637.3918,n,0.8486,,0,23,23,9,1,lofty,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,637.3923,638.2255,y,0.8277,,0,24,24,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,638.2267,639.3282,y,1.0825,,0,25,25,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,639.3289,640.2243,n,0.8847,,0,26,26,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,640.2256,640.9587,y,0.7236,,0,27,27,16,1,screech,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,640.96,641.725,y,0.7489,,0,28,28,20,1,fluid,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,641.7262,642.3587,y,0.6238,,0,29,29,11,1,flaw,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,642.36,643.092,y,0.7198,,0,30,30,24,1,recipient,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,643.0932,644.159,n,1.0285,,0,31,31,0,1,platery,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,644.1606,645.7254,y,1.5522,,0,32,32,17,1,savoury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,645.7266,647.0255,n,1.2749,,0,33,33,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,647.0269,647.7256,y,0.671,,0,34,34,49,1,turtle,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,647.7269,648.3589,y,0.6184,,0,35,35,36,1,hasty,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,648.36,649.0588,y,0.6641,,0,36,36,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,649.0603,649.7246,y,0.6486,,0,37,37,61,1,listless,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,649.7258,650.6913,y,0.9334,,0,38,38,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,650.6926,651.5591,n,0.8527,,0,39,39,39,1,crumper,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,651.5602,652.4591,y,0.8622,,0,40,40,14,1,breeding,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,652.4606,653.259,y,0.7813,,0,41,41,41,1,majestic,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,653.2601,653.9255,y,0.6265,,0,42,42,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,653.9263,654.559,y,0.5974,,0,43,43,58,1,muddy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,654.5603,655.5253,n,0.9398,,0,44,44,35,1,interfate,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,655.5256,656.4587,n,0.9208,,0,45,45,21,1,spaunch,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,656.4593,657.2925,y,0.8037,,0,46,46,15,1,festivity,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,657.2937,658.0591,y,0.757,,0,47,47,1,1,denial,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,658.0602,658.8587,n,0.7842,,0,48,48,42,1,magrity,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,658.8591,659.9258,n,1.0621,,0,49,49,12,1,alberation,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,659.9273,661.0925,y,1.143,,0,50,50,4,1,scornful,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,661.0939,661.8926,n,0.7562,,0,51,51,44,1,abergy,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,661.8942,663.3246,n,1.4221,,0,52,52,25,1,exprate,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,663.3261,664.5259,y,1.1748,,0,53,53,19,1,shin,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,664.5271,666.0926,y,1.5355,,0,54,54,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,666.094,666.9927,n,0.8646,,0,55,55,3,1,mensible,N,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,666.9943,667.8594,n,0.8468,,0,56,56,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
